,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-110.972015,-0.58011895,0.001953139,47.387543,-0.1794276,33.632034,40.88008,1.5079598,-0.4126527,-0.0785747,-1.9206126,-0.0082473755,-110.98026,-0.0785747,-110.972015
0,-204.06897,0.58899695,0.0070042224,47.73465,0.40352255,33.6506,40.976624,0.20007649,0.62772167,0.15248314,0.42764518,0.012557983,-204.05641,0.15248314,-204.06897
0,-105.536285,0.25812978,0.0011426407,47.56864,0.072054066,33.66487,40.959137,-4.7838063,-3.6964943,-0.14933969,1.0873119,-0.076538086,-105.61282,-0.14933969,-105.536285
0,-183.86006,-970.1347,0.0870346,47.6441,-0.50985897,33.66664,41.01874,1.8812256,-948.68915,-0.44572237,-950.5704,-0.022125244,-183.88219,-0.44572237,-183.86006
0,-139.90227,3009.3147,0.28641665,47.191353,0.7522746,33.67303,40.87107,-9.544922,3010.7742,0.4126113,3020.319,0.09146118,-139.79955,0.5679519,-139.8906
0,-102.63658,-147.11183,0.004132844,47.598824,-0.15562287,33.674397,41.006897,-4.198303,-150.51556,-0.33891034,-146.31726,0.013404846,-102.62318,-0.33891034,-102.63658
0,-163.98485,0.093175404,0.000381941,47.583733,-0.078290254,33.677837,40.87398,-0.14987649,-0.07256393,0.10989172,0.07731256,-0.0014343262,-163.98628,0.10989172,-163.98485
0,-200.23737,-47.092583,0.0077599776,47.704464,-0.28608975,33.661263,41.016563,-1.8169441,-44.025993,-0.35774875,-42.20905,0.065597534,-200.17177,-0.35774875,-200.23737
0,-154.75653,874.05493,0.08824273,47.674282,0.55649215,33.653793,40.947277,5.3361206,861.2218,0.73403955,855.8857,0.05770874,-154.69882,0.73403955,-154.75653
0,-186.82556,-1106.5493,0.11219099,47.55355,-0.6055357,33.656754,41.000546,-7.3326416,-1093.7826,-0.09040622,-1109.7815,-0.06890869,-186.90338,-1.2971083,-186.83447
0,-148.30911,1072.6078,0.10452928,47.629005,0.5748043,33.650764,40.940044,12.395752,1058.0737,0.9475628,1045.678,0.07241821,-148.23671,0.9475628,-148.30911
0,-179.95667,-832.6903,0.08317381,47.65919,-0.55355775,33.643154,41.007504,8.330322,-816.7987,-0.29230085,-825.129,-0.036346436,-179.99301,-0.29230085,-179.95667
0,-143.38268,1292.051,0.13493012,47.56864,0.64839315,33.635796,40.962173,4.2945557,1281.6603,0.5133767,1277.3657,0.10668945,-143.27599,0.5133767,-143.38268
0,-152.86707,-1888.2893,0.17308183,47.402634,-0.7249987,33.622585,40.848614,-15.017456,-1902.0497,-0.9008417,-1887.0322,-0.090042114,-152.96327,-0.9008417,-152.87325
0,-143.89885,1623.4486,0.13493058,47.25172,0.5825983,33.6206,40.886005,12.31665,1619.744,0.8761758,1607.4274,0.091781616,-143.8009,0.8761758,-143.89267
0,-141.79192,-1472.1156,0.11086012,47.23663,-0.6082354,33.618633,40.93064,-11.223999,-1491.0027,-0.82028496,-1479.7787,-0.0644989,-141.86295,-0.82028496,-141.79846
0,-203.98938,42.28276,0.0068980674,47.704464,0.37475482,33.621223,40.91305,-3.8718681,47.97411,0.4653082,51.845978,0.0038909912,-203.98549,0.4653082,-203.98938
0,-145.55734,-0.44296253,0.0036514285,47.71956,-0.28281227,33.629147,40.83955,-1.6223403,-0.038030494,-0.2981043,1.5843098,-0.0014343262,-145.55878,-0.2981043,-145.55734
0,-194.45387,0.48887807,0.002353897,47.73465,0.20060067,33.620056,40.91373,-0.88673484,0.041090418,0.08719709,0.9278253,0.0008239746,-194.45305,0.08719709,-194.45387
0,-136.28932,-0.629407,0.0034311463,47.704464,-0.27252057,33.62401,40.82364,0.084629625,-0.33178326,-0.29852754,-0.4164129,-0.0066375732,-136.29596,-0.29852754,-136.28932
0,-183.38828,0.0042232997,0.0018241819,47.73465,0.1978173,33.615562,40.830734,-0.31040585,0.1538705,0.095542,0.46427634,0.0030670166,-183.38521,0.095542,-183.38828
0,-128.87474,-0.41471753,0.00019634346,47.43282,-0.04433009,33.614067,40.787308,-0.235447,-0.17966129,-0.33226222,0.05578572,-0.0035858154,-128.87833,-0.33226222,-128.87474
0,-171.2495,-0.01614892,0.0009428044,47.583733,0.12087196,33.61988,40.93794,0.42130172,-0.042838946,0.33233184,-0.46414065,-0.0008544922,-171.25035,0.33233184,-171.2495
0,-123.05548,-0.28026736,0.0036591478,47.583733,-0.27797827,33.613697,41.035355,0.20082048,-0.09485766,-0.0832241,-0.29567814,-0.0018844604,-123.057365,-0.0832241,-123.05548
0,-209.20059,1.1748623,0.0016645411,47.704464,0.18211271,33.61134,40.98566,0.72482264,1.4530271,0.40358806,0.7282045,0.029067993,-209.17152,0.40358806,-209.20059
